"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"000026.SZ",9.5197,9.5197,9.5197,9.5197,9.8275,9.8275,9.8275,11.1783,11.1783,11.1783,10.2122,10.2122,10.2122,10.2122,10.2122,9.617,8.7285,8.7285,8.7285,8.7285,7.8743,7.8743,8.279,8.279,8.279,8.279,8.279,9.8022,10.8581,10.8581,10.8581,10.8581,11.2652,11.2652,11.9694,11.9694,11.9694,11.9694,11.9694,7.4242,8.4848,8.4848,8.4848,8.4848,10.3797,10.3797,11.8268,11.8268,11.8268,11.8268,11.4635,11.4635,11.2376,11.2376,11.2376,11.2376,9.9518,9.9518,8.2014,8.2014,8.2014,8.2014,8.2014,8.0186,7.8049,7.8049,7.8049,7.8049,7.9229,7.9229,8.352,8.352,8.352,8.352,8.352,8.4693,8.8285,8.8285,8.8285,8.8285,9.4043,9.4043,9.3681,9.3681,9.3681,9.3681,9.3681,8.9134,8.7009,8.7009,8.7009,8.7009,7.7889,7.7889,7.3413,7.3413,7.3413,7.3413,7.3413,5.2932,4.4577,4.4577,4.4577,4.4577,4.6918,4.6918,5.201,5.201,5.201,5.201,5.201,4.6666,5.317,5.317,5.317,5.317,5.6521,5.6521,5.6322,5.6322,5.6322,5.6322,5.6322
"000027.SZ",28.9691,28.9691,28.9691,28.9691,14.5377,14.5377,14.5377,14.5377,15.6164,15.6164,16.5658,16.5658,16.5658,16.5658,16.5658,16.5658,8.2391,8.2391,8.2391,8.2391,13.1027,13.1027,14.7408,14.7408,14.7408,14.7408,14.7408,14.7408,16.6411,16.6411,16.6411,16.6411,13.8811,13.8811,11.6267,11.6267,11.6267,11.6267,11.6267,11.6267,8.9269,8.9269,8.9269,8.9269,8.5798,8.5798,7.3134,7.3134,7.3134,7.3134,7.3134,7.3134,7.2687,7.2687,7.2687,7.2687,6.7226,6.7226,6.5317,6.5317,6.5317,6.5317,6.5317,6.5317,6.3608,6.3023,6.3023,6.3023,6.7268,6.7268,7.5934,7.5934,7.5934,7.5934,7.5934,8.9046,9.7554,9.7554,9.7554,9.7554,11.1151,11.1151,11.0975,11.0975,11.0975,11.0975,11.0975,11.4846,10.9634,10.9634,10.9634,10.9634,9.1665,9.1665,9.9901,9.9901,9.9901,9.9901,9.9901,9.9901,8.2463,7.6206,7.6206,7.6206,7.7204,7.7204,7.1895,7.1895,7.1895,7.1895,7.1895,7.1895,5.7833,5.7833,5.7833,5.7833,4.1574,4.1574,3.6564,3.6564,3.6564,3.6564,3.6564
"000028.SZ",24.0625,24.0625,24.0625,25.8026,26.2076,26.2076,26.2076,26.2076,25.2683,25.2683,23.5743,23.5743,23.5743,23.5743,23.5743,24.6513,23.8211,23.8211,23.8211,23.8211,24.028,24.028,22.9867,22.9867,22.9867,22.9867,22.9867,23.4255,24.0913,24.0913,24.0913,24.0913,23.5453,23.5453,23.5745,23.5745,23.5745,23.5745,23.5745,24.8122,24.9573,24.9573,24.9573,24.9573,25.7126,25.7126,25.5597,25.5597,25.5597,25.5597,25.5597,24.4633,24.8609,24.8609,24.8609,24.8609,26.1693,26.1693,26.6279,26.6279,26.6279,26.6279,26.6279,26.791,25.9212,25.9212,25.9212,25.9212,25.015,25.015,24.3004,24.3004,24.3004,24.3004,24.3004,23.1868,12.5448,12.5448,12.5448,12.5448,13.6595,13.6595,13.7816,13.7816,13.7816,13.7816,13.7816,13.6947,13.7395,13.7395,13.7395,13.7395,13.5961,13.5961,13.6889,13.6889,13.6889,13.6889,13.6889,13.9603,13.5043,13.5043,13.5043,13.5043,15.5624,15.5624,14.999,14.999,14.999,14.999,14.999,14.999,14.0424,14.4466,14.4466,14.4466,13.544,13.544,13.9076,13.9076,13.9076,13.9076,13.9076
"000029.SZ",1.9836,1.9836,1.9836,1.9836,3.4689,3.4689,3.4689,3.4689,3.573,3.573,3.3874,3.3874,3.3874,3.3874,3.3874,3.3874,1.4813,1.4813,1.4813,1.4813,1.0627,1.0627,1.0983,1.0983,1.0983,1.0983,1.0983,1.0983,2.0115,2.0115,2.0115,2.0115,5.9276,5.9276,6.5845,6.5845,6.5845,6.5845,6.5845,6.5845,7.0487,7.0487,7.0487,7.0487,5.6858,5.6858,6.2178,6.2178,6.2178,6.2178,6.2178,6.2178,6.4626,6.4626,6.4626,6.4626,4.9077,4.9077,4.8948,4.8948,4.8948,4.8948,4.8948,4.8948,5.3854,5.3854,5.3854,5.3854,4.8362,4.8362,3.6282,3.6282,3.6282,3.6282,3.6282,12.2504,13.0923,13.0923,13.0923,13.0923,13.1716,13.1716,13.9951,13.9951,13.9951,13.9951,13.9951,13.788,13.7653,13.7653,13.7653,13.7653,19.1525,19.1525,19.1525,21.0022,21.0022,21.0022,21.0022,12.9146,13.0241,13.0241,13.0241,13.0241,10.1214,10.1214,11.8446,11.8446,11.8446,11.8446,11.8446,11.7846,11.7608,11.7608,11.7608,11.7608,11.2859,11.2859,8.0203,8.0203,8.0203,8.0203,8.0203
"000030.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292989.9419,292989.9419,43681.6238,43681.6238,43681.6238,43681.6238,43681.6238,71320.3598,106005.8785,106005.8785,106005.8785,106005.8785,-461.4539,-461.4539,NA,NA,NA,NA,NA,NA,3.9682,3.9682,3.9682,3.9682,7.9657,7.9657,11.0616,11.0616,11.0616,11.0616,11.0616,11.0616,14.13,14.13,14.13,14.13,14.6822,14.6822,14.9605,14.9605,14.9605,14.9605,14.9605,14.9605,14.2181,14.2181,14.2181,14.2181,13.1158,13.1158,11.2812,11.2812,11.2812,11.2812,11.2812,11.2812,10.2763,10.2763,10.2763,10.2763,11.999,11.999,13.1472,13.1472,13.1472,13.1472,13.1472,13.1472,13.7268,13.7268,13.7268,13.7268,14.1572,14.1572,14.4108,14.4108,14.4108,14.4108,14.4108
"000031.SZ",10.6188,10.6188,10.6188,10.6188,14.2872,14.2872,14.2872,14.2872,8.8128,8.8128,8.8734,8.8734,8.8734,8.8734,8.8734,8.8734,2.9881,2.9881,2.9881,2.9881,1.1565,1.1565,1.1565,5.1883,5.1883,5.1883,5.1883,6.2928,7.2168,7.2168,7.2168,7.2168,8.7742,8.7742,7.4914,7.4914,7.4914,7.4914,7.4914,7.4914,10.5515,10.5515,10.5515,10.5515,10.9378,10.9378,10.4493,10.4493,10.4493,10.4493,10.4493,9.4557,9.3306,9.3306,9.3306,9.3306,8.4965,8.4965,7.8312,7.8312,7.8312,7.8312,7.8312,7.8312,10.7354,10.7354,10.7354,10.7354,11.7629,11.7629,12.2582,12.2582,12.2582,12.2582,12.2582,12.2582,10.1074,10.1074,10.1074,10.1074,10.4958,10.4958,10.595,10.595,10.595,10.595,10.595,10.595,10.0974,10.0974,10.0974,10.0974,11.5032,11.5032,16.5717,16.5717,16.5717,16.5717,16.5717,12.0733,12.0733,13.6222,13.6222,13.6222,12.2832,12.2832,4.756,4.756,4.756,4.756,4.756,12.2223,11.6301,11.6301,11.6301,11.6301,12.4567,12.4567,19.1039,19.1039,19.1039,19.1039,19.1039
"000032.SZ",7.5337,7.5337,7.5337,7.5337,16.4974,16.4974,16.4974,16.4974,16.79,16.79,16.1534,16.1534,16.1534,16.1534,16.1534,16.1534,3.4432,3.4432,3.4432,3.4432,3.0926,3.0926,2.7384,2.7384,2.7384,2.7384,2.7384,2.7384,4.8498,4.8498,4.8498,4.8498,4.9225,4.9225,6.504,6.504,6.504,6.504,6.504,6.504,4.0639,4.0639,4.0639,4.0639,4.6136,4.6136,2.7611,2.7611,2.7611,2.7611,2.7611,2.7611,1.0905,1.0905,1.0905,1.0905,0.0584,0.0584,-0.166,-0.166,-0.166,-0.166,-0.166,-0.166,-0.166,21.7793,21.7793,21.7793,22.6145,22.6145,23.731,23.731,23.731,23.731,23.731,23.731,-0.861,-0.861,-0.861,-0.861,-2.4576,-2.4576,-2.7821,-2.7821,-2.7821,-2.7821,-2.7821,2.4498,3.0801,3.0801,3.0801,3.2247,3.2247,3.2247,10.5971,10.5971,10.5971,10.5971,10.5971,10.5971,5.1035,5.1035,5.1035,5.1035,6.8364,6.8364,3.6871,3.6871,3.6871,3.6871,3.6871,4.2284,3.7138,3.7138,3.7138,3.7138,3.2865,3.2865,3.3034,3.3034,3.3034,3.3034,3.3034
"000034.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.7103,1538.7103,1538.7103,1538.7103,754.1084,754.1084,703.8819,703.8819,703.8819,667.5972,667.5972,667.5972,39.0371,39.0371,39.0371,39.0371,19.4621,19.4621,12.0463,12.0463,12.0463,12.0463,4.9453,4.9453,1.6186,1.6186,1.6186,1.6186,1.6186,4.4948,4.0783,4.0783,4.0783,4.0783,12.2806,12.2806,12.6959,12.6959,12.6959,12.6959,12.6959,15.8049,16.8074,16.8074,16.8074,40.6762,40.6762,40.6762,41.299,41.299,41.299,41.299,41.299,37.1121,44.9444,44.9444,44.9444,44.9444,17.3264,17.3264,17.3142,17.3142,17.3142,17.3142,11.4242,11.4242,-0.3195,-0.3195,-0.3195,-0.3195,10.0749,10.0749,12.7558,12.7558,12.7558,12.7558,12.7558,15.2481,18.0849,18.0849,18.0849,18.0849,12.5066,12.5066,13.0293,13.0293,13.0293,13.0293,13.0293
"000035.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13997.6352,13997.6352,13997.6352,13997.6352,13997.6352,9070.5485,10358.3846,10358.3846,10358.3846,10358.3846,124.224,124.224,6.2716,6.2716,6.2716,6.2716,6.2716,6.2716,12.8027,12.8027,12.8027,12.8027,10.7337,10.7337,11.2809,11.2809,11.2809,11.2809,11.2809,12.3324,12.1221,12.1221,12.1221,12.1221,12.1459,12.1459,12.2087,12.2087,12.2087,12.2087,12.2087,12.2087,9.5127,9.5127,9.5127,9.5127,9.9193,9.9193,7.3876,7.3876,7.3876,7.3876,7.3876
"000036.SZ",0.2957,0.2957,0.2957,0.2957,-26.4702,-26.4702,-26.4702,-26.4702,-26.4702,-29.9958,-47.5016,-47.5016,-47.5016,-47.5016,-47.5016,-47.5016,-19.8372,-19.8372,-19.8372,-19.8372,-11.7839,-11.7839,10.5921,10.5921,10.5921,10.5921,10.5921,10.5921,13.0443,13.0443,13.0443,13.0443,9.1046,9.1046,3.9856,3.9856,3.9856,3.9856,3.9856,3.9856,13.2287,13.2287,13.2287,13.2287,14.084,14.084,14.5618,14.5618,14.5618,14.5618,14.5618,14.5618,4.5216,4.5216,4.5216,4.5216,3.2845,3.2845,2.5353,2.5353,2.5353,2.5353,2.5353,2.5353,3.2725,1.3456,1.3456,1.3456,1.1348,1.1348,4.2469,4.2469,4.2469,4.2469,4.2469,4.2469,4.2538,4.2538,4.2538,4.2538,4.2106,4.2106,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,1.3346,1.3346,1.3346,1.3346,0.9179,0.9179,0.9179,1.6479,1.6479,1.6479,1.6479,1.6479,3.3949,8.0216,8.0216,8.0216,21.0154,21.0154,21.8528,21.8528,21.8528,21.8528,21.8528,21.8528,39.9078,48.6738,48.6738,48.6738,48.1196,48.1196,47.4495,47.4495,47.4495,47.4495,47.4495
"000037.SZ",9.1977,9.1977,9.1977,9.1977,8.861,8.861,8.861,8.861,7.0599,7.0599,6.0273,6.0273,6.0273,6.0273,6.0273,6.0273,-2.3257,-2.3257,-2.3257,-2.3257,2.2606,2.2606,7.7604,7.7604,7.7604,7.7604,7.7604,7.7604,-1.0497,-1.0497,-1.0497,-1.0497,-15.1939,-15.1939,-14.7887,-14.7887,-14.7887,-14.7887,-14.7887,-14.7887,-5.4097,-5.4097,-5.4097,-5.4097,3.3664,3.3664,-6.3859,-6.3859,-6.3859,-6.3859,-6.3859,-6.3859,1.7192,1.7192,1.7192,1.7192,-0.2036,-0.2036,-2.4901,-2.4901,-2.4901,-2.4901,-2.4901,-2.4901,-13.4984,-13.4984,-13.4984,-13.4984,-13.8354,-13.8354,-14.9141,-14.9141,-14.9141,-14.9141,-14.9141,-14.9141,4.2135,4.2135,4.2135,4.2135,5.2029,5.2029,10.6287,10.6287,10.6287,10.6287,10.6287,10.6287,-31.0263,-31.0263,-31.0263,-31.0263,-30.6325,-30.6325,-26.2211,-26.2211,-26.2211,-26.2211,-26.2211,-26.2211,-100.4617,-100.4617,-100.4617,-100.4617,-101.5474,-101.5474,-109.4691,-109.4691,-109.4691,-109.4691,-109.4691,67.2613,69.2096,69.2096,69.2096,69.2096,69.8157,69.8157,70.5312,70.5312,70.5312,70.5312,70.5312
"000038.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.8243,275.8243,275.8243,282.0062,282.0062,282.0062,190.5823,190.5823,190.5823,190.5823,190.5823,190.5823,21.8166,21.8166,21.8166,21.8166,27.7044,27.7044,27.7044,27.7558,27.7558,27.7558,27.7558,27.7558,11.5252,11.5252,11.5252,11.5252,2.4309,2.4309,11.2184,11.2184,11.2184,11.2184,11.2184,11.2184,2.3433,2.3433,2.3433,2.3433,4.0478,4.0478,0.8298,0.8298,0.8298,0.8298,0.8298,0.8298,2.9629,2.9629,2.9629,2.9629,2.3307,2.3307,-1.3575,-1.3575,-1.3575,-1.3575,-1.3575,-1.3575,0.578,0.578,0.578,0.578,-3.7487,-3.7487,-7.2684,-7.2684,-7.2684,-7.2684,-7.2684,-7.2684,-44.8669,-44.8669,-44.8669,-44.8669,-36.097,-36.097,-30.1661,-30.1661,-30.1661,-30.1661,-30.1661,-30.1661,5.1258,1.988,1.988,1.988,1.9433,1.9433,2.3134,2.3134,2.3134,2.3134,2.3134,2.3134,4.6032,5.6549,5.6549,5.6549,6.3044,6.3044,7.3769,7.3769,7.3769,7.3769,7.3769
"000039.SZ",18.3832,18.3832,18.3832,18.3832,18.2899,18.2899,18.2899,18.2899,19.8788,19.8788,20.5017,20.5017,20.5017,20.5017,20.5017,10.4767,10.4339,10.4339,10.4339,10.4339,9.2337,9.2337,3.6953,3.6953,3.6953,3.6953,3.6953,6.7541,6.1469,6.1469,6.1469,6.1469,7.2774,7.2774,16.0149,16.0149,16.0149,16.0149,16.0149,18.5036,22.6707,22.6707,22.6707,22.6707,26.9894,26.9894,21.5732,21.5732,21.5732,21.5732,21.5732,19.8084,14.297,14.297,14.297,14.297,9.8667,9.8667,10.2432,10.2432,10.2432,10.2432,10.2432,9.9373,9.9373,9.0964,9.0964,9.0964,7.9444,7.9444,6.618,6.618,6.618,6.618,6.618,10.5462,10.0174,10.0174,10.0174,10.0174,12.7072,12.7072,13.0823,13.0823,13.0823,13.0823,13.0823,11.116,12.4673,12.4673,12.4673,12.4673,11.7982,11.7982,10.023,10.023,10.023,10.023,10.023,6.9163,6.4958,6.4958,6.4958,6.4958,0.2815,0.2815,0.2144,0.2144,0.2144,0.2144,0.2144,1.8427,2.1372,2.1372,2.1372,2.1372,5.7493,5.7493,6.6606,6.6606,6.6606,6.6606,6.6606
"000040.SZ",8.987,8.987,8.987,8.987,6.5916,6.5916,6.5916,6.5916,-5.601,-5.601,-9.342,-9.342,-9.342,-9.342,-9.342,-9.342,-13.0374,-13.0374,-13.0374,-13.0374,-14.3556,-14.3556,-9.8951,-9.8951,-9.8951,-9.8951,-9.8951,7.1353,9.2932,9.2932,9.2932,9.2932,15.7397,15.7397,16.894,16.894,16.894,16.894,16.894,11.0531,20.1728,20.1728,20.1728,20.1728,18.8157,18.8157,17.9076,17.9076,17.9076,17.9076,17.9076,17.9076,8.8301,8.8301,8.8301,8.8301,13.5031,13.5031,12.829,12.829,12.829,12.829,12.829,12.829,16.5078,14.3311,14.3311,14.3311,11.0991,11.0991,12.1686,12.1686,12.1686,12.1686,12.1686,8.1599,5.7994,5.7994,5.7994,5.7994,3.3316,3.3316,2.3092,2.3092,2.3092,2.3092,2.3092,4.1906,4.4065,4.4065,4.4065,4.4065,5.0909,5.0909,5.4485,5.4485,5.4485,5.4485,5.4485,4.6802,4.6802,6.296,6.296,6.296,1.1222,1.1222,1.4815,1.4815,1.4815,1.4815,1.5996,1.5996,1.5996,1.6533,1.6533,1.6533,2.2209,2.2209,3.2623,3.2623,3.2623,3.2623,3.2623
"000042.SZ",4.6607,4.6607,4.6607,4.6607,10.6275,10.6275,10.6275,10.6275,1.7747,1.7747,0.3844,0.3844,0.3844,0.3844,0.3844,0.3844,1.0698,1.0698,1.0698,1.0698,9.188,9.188,11.9265,11.9265,11.9265,11.9265,11.9265,11.9265,14.4317,14.4317,14.4317,14.4317,9.9204,9.9204,14.0787,14.0787,14.0787,14.0787,14.0787,14.0787,18.6554,18.6554,18.6554,18.6554,18.589,18.589,14.3615,14.3615,14.3615,14.3615,14.3615,14.3615,13.6369,13.6369,13.6369,13.6369,14.1065,14.1065,17.1899,17.1899,17.1899,17.1899,17.1899,17.1899,12.4205,12.4205,12.4205,12.4205,13.6493,13.6493,9.814,9.814,9.814,9.814,9.814,13.2263,14.3344,14.3344,14.3344,14.3344,14.5542,14.5542,14.2173,14.2173,14.2173,14.2173,14.2173,9.2619,14.2784,14.2784,14.2784,14.2784,12.1579,12.1579,11.0568,11.0568,11.0568,11.0568,11.0568,7.1446,-0.2725,-0.2725,-0.2725,-0.2725,0.1603,0.1603,1.23,1.23,1.23,1.23,1.23,1.23,1.23,4.0854,4.0854,4.0854,6.455,6.455,6.9913,6.9913,6.9913,6.9913,6.9913
"000043.SZ",5.5664,5.5664,5.5664,5.5664,10.1837,10.1837,10.1837,10.1837,10.6379,10.6379,8.5716,8.5716,8.5716,8.5716,8.5716,8.5716,0.7057,0.7057,0.7057,1.3276,1.3276,1.3276,1.5452,1.5452,1.5452,1.5452,1.5452,3.6623,4.3031,4.3031,4.3031,4.3031,3.1406,3.1406,6.9943,6.9943,6.9943,6.9943,13.6148,13.6148,13.0688,13.0688,13.0688,13.0688,15.5999,15.5999,13.2001,13.2001,13.2001,13.2001,13.2001,19.9315,19.9996,19.9996,19.9996,19.9996,18.7812,18.7812,23.5751,23.5751,23.5751,23.5751,23.5751,14.1925,14.1925,13.2966,13.2966,13.2966,13.4886,13.4886,8.5582,8.5582,8.5582,8.5582,8.5582,14.4085,16.8748,16.8748,16.8748,16.8748,15.3701,15.3701,12.6508,12.6508,12.6508,12.6508,12.6508,14.042,10.9425,10.9425,10.9425,10.9425,12.2415,12.2415,12.2415,11.9944,11.9944,11.9944,11.9944,10.1377,10.1377,8.2305,8.2305,8.2305,13.1473,13.1473,13.9756,13.9756,13.9756,13.9756,13.9756,3.9531,6.0311,6.0311,6.0311,6.0311,0.4496,0.4496,2.9249,2.9249,2.9249,2.9249,2.9249
"000045.SZ",1.5117,1.5117,1.5117,1.5117,4.9075,4.9075,4.9075,4.9075,9.5692,9.5692,9.9819,9.9819,9.9819,9.9819,9.9819,11.0234,10.9533,10.9533,10.9533,10.9533,7.6179,7.6179,9.6674,9.6674,9.6674,9.6674,9.6674,7.7072,7.9055,7.9055,7.9055,7.9055,8.1344,8.1344,2.7032,2.7032,2.7032,2.7032,2.7032,2.7032,3.1897,3.1897,3.1897,3.1897,3.5099,3.5099,3.331,3.331,3.331,3.331,3.331,3.5714,3.1135,3.1135,3.1135,3.1135,-0.1606,-0.1606,-4.1283,-4.1283,-4.1283,-4.1283,-4.1283,-4.1283,-6.2155,-4.1552,-4.1552,-4.1552,-2.9162,-2.9162,-0.5677,-0.5677,-0.5677,-0.5677,-0.5677,2.0551,1.802,1.802,1.802,1.802,1.2901,1.2901,0.0713,0.0713,0.0713,0.0713,0.0713,-5.1721,-4.501,-4.501,-4.501,-4.501,-3.8757,-3.8757,-3.1888,-3.1888,-3.1888,-3.1888,-3.1888,0.3908,-0.2816,-0.2816,-0.2816,-0.2816,-1.3661,-1.3661,-2.3617,-2.3617,-2.3617,-2.3617,-2.3617,-3.7302,-3.7302,-3.1029,-3.1029,-3.1029,-1.8146,-1.8146,-0.0481,-0.0481,-0.0481,-0.0481,-0.0481
"000046.SZ",18.3755,18.3755,16.1626,16.1626,8.1418,8.1418,8.1418,8.1418,6.6568,6.6568,4.5941,4.5941,4.5941,4.5941,4.5941,2.5716,1.7174,1.7174,1.7174,1.7174,1.9544,1.9544,2.6284,2.6284,2.6284,2.6284,2.6284,4.6881,6.3825,6.3825,6.3825,6.3825,4.6909,4.6909,4.7103,4.7103,4.7103,4.7103,4.7103,4.7103,-0.1772,-0.1772,-0.1772,-0.1772,0.0765,0.0765,1.2631,1.2631,1.2631,1.2631,1.2631,1.2631,3.472,3.472,3.472,3.472,4.1463,4.1463,4.1298,4.1298,4.1298,4.1298,4.1298,4.1298,9.191,10.2414,10.2414,10.2414,11.5544,11.5544,10.9773,10.9773,10.9773,10.9773,10.9773,12.7891,12.6115,12.6115,12.6115,12.6115,13.1449,13.1449,14.3932,14.3932,14.3932,14.3932,14.3932,14.3932,18.1747,18.1747,18.1747,18.1747,20.6199,20.6199,20.6199,23.4968,23.4968,23.4968,23.4968,19.6355,11.916,11.916,11.916,11.916,14.4235,14.4235,16.0322,16.0322,16.0322,16.0322,16.0322,16.0322,16.9666,17.9392,17.9392,17.9392,16.4382,16.4382,13.6935,13.6935,13.6935,13.6935,13.6935
"000048.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7436,133.7436,133.7436,133.7436,132.2837,132.2837,131.0384,131.0384,131.0384,131.0384,131.0384,131.0384,6.3055,6.3055,6.3055,6.3055,7.9145,7.9145,7.6477,7.6477,7.6477,7.6477,7.6477,7.6477,-1.7665,-1.7665,-1.7665,-1.7665,-9.5727,-9.5727,-8.473,-8.473,-8.473,-8.473,-8.473,-8.473,22.2661,22.2661,22.2661,22.2661,38.1287,38.1287,39.9122,39.9122,39.9122,39.9122,39.9122,39.9122,28.4488,28.7904,28.7904,28.7904,10.05,10.05,8.6994,8.6994,8.6994,8.6994,8.6994,8.6994,0.816,-2.8105,-2.8105,-2.8105,-5.8162,-5.8162,-10.3485,-10.3485,-10.3485,-10.3485,-10.3485
"000049.SZ",5.6087,5.6087,5.6087,5.6087,7.1573,7.1573,7.1573,7.1573,4.8098,4.8098,5.341,5.341,5.341,5.341,5.341,5.341,-5.3801,-5.3801,-5.3801,-5.3801,-11.7727,-11.7727,-37.7925,-37.7925,-37.7925,-37.7925,-37.7925,-37.7925,0.4186,0.4186,0.4186,0.4186,15.4419,15.4419,40.8132,40.8132,40.8132,40.8132,40.8132,40.8132,36.482,36.482,36.482,36.482,35.6421,35.6421,35.5786,35.5786,35.5786,35.5786,35.5786,37.9504,37.858,37.858,37.858,37.858,38.7837,38.7837,45.5784,45.5784,45.5784,45.5784,45.5784,45.5784,36.6256,36.6256,36.6256,36.6256,41.3465,41.3465,39.7047,39.7047,39.7047,39.7047,38.5866,38.5866,36.1872,36.1872,36.1872,36.1872,37.2089,37.2089,36.0836,36.0836,36.0836,36.0836,36.0836,31.6195,30.4529,30.4529,30.4529,30.4529,32.1937,32.1937,30.1546,30.1546,30.1546,30.1546,30.1546,24.7317,21.6356,21.6356,21.6356,21.6356,19.2869,19.2869,18.4424,18.4424,18.4424,18.4424,18.4424,22.0923,23.3233,23.3233,23.3233,23.3233,24.3504,24.3504,23.8656,23.8656,23.8656,23.8656,23.8656
"000050.SZ",5.6598,5.6598,5.6598,5.6598,5.4406,5.4406,5.4406,5.4406,6.0605,6.0605,4.4657,4.4657,4.4657,4.4657,4.4657,4.4657,-4.2157,-4.2157,-4.2157,-4.2157,-10.5054,-10.5054,-12.2733,-12.2733,-12.2733,-12.2733,-12.2733,-17.9556,-12.6801,-12.6801,-12.6801,-12.6801,-5.2336,-5.2336,-1.3114,-1.3114,-1.3114,-1.3114,-1.3114,5.7926,5.9524,5.9524,5.9524,5.9524,4.9873,4.9873,3.9988,3.9988,3.9988,3.9988,7.6677,7.6677,6.5522,6.5522,6.5522,6.5522,5.6548,5.6548,8.1149,8.1149,8.1149,8.1149,8.1149,3.9633,4.6009,4.6009,4.6009,4.6009,4.7966,4.7966,7.8257,7.8257,7.8257,7.8257,7.8257,9.6596,11.3408,11.3408,11.3408,11.3408,13.4868,13.4868,4.2438,4.2438,4.2438,4.2438,7.5198,7.5198,8.6065,8.6065,8.6065,8.6065,9.521,9.521,9.521,7.626,7.626,7.626,4.1868,4.1868,4.1868,3.8632,3.8632,3.8632,4.1637,4.1637,4.3631,4.3631,4.3631,4.3631,4.3631,4.1368,5.0247,5.0247,5.0247,5.0247,5.2914,5.2914,6.5492,6.5492,6.5492,6.5492,6.5492
"000055.SZ",7.0995,7.0995,7.0995,7.0995,5.2261,5.2261,5.2261,5.2261,3.4014,3.4014,2.2545,2.2545,2.2545,2.2545,2.2545,4.1558,4.3567,4.3567,4.3567,5.5602,5.5602,5.5602,7.3572,7.3572,7.3572,7.3572,7.3572,7.0677,7.1004,7.1004,7.1004,7.1004,4.8309,4.8309,5.0174,5.0174,5.0174,5.0174,5.0174,5.4519,5.8877,5.8877,5.8877,5.8877,6.3964,6.3964,6.088,6.088,6.088,6.088,6.088,6.088,5.3392,5.3392,5.3392,2.9501,2.9501,2.9501,2.8195,2.8195,2.8195,2.8195,2.8195,2.2709,2.4328,2.4328,2.4328,4.632,4.632,4.632,5.5866,5.5866,5.5866,5.5866,5.5866,7.3819,7.4775,7.4775,7.4775,7.4775,7.388,7.388,7.3723,7.3723,7.3723,7.3723,7.3723,7.8546,8.0711,8.0711,8.0711,8.0711,8.5198,8.5198,8.5103,8.5103,8.5103,8.5103,8.5103,8.5103,8.4882,8.4882,8.4882,8.4882,8.406,8.406,8.244,8.244,8.244,8.244,8.244,29.5211,30.5634,30.5634,30.5634,30.5634,37.7135,37.7135,38.4739,38.4739,38.4739,38.4739,38.4739
