"","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131"
"002121.SZ",0.0201721578027315,0.928782192329035,0.569339327191453,0.524242915494896,0.334230612832251,0.354162667007915,0.424430310284261,-0.31571979591847,-0.337042922144586,-1.1833568512754,-0.984500493723235,-1.25966159344324,-1.34082083683685,-1.36489305631653,-1.35530321991425,-1.29018654630517,-1.14391472463761,-1.27100363598899,-1.20996691888217,-1.20002049207394,-1.29148907970429,-1.47993567194642,-1.41339426551274,-1.26573277816338,-1.23955553335348,-0.965091641120349,-0.742311047834545,-0.483855107191693,-0.467213145050013,-0.222418534685923,-0.2196706585699,-0.371179409307956,-0.33792135096066,-0.177060345945427,-0.452531992013275,-0.375232690773187,-0.329301477535069,-0.330865033636354,-0.294559536662485,-0.899315275858886,-0.797032456510351,-1.06904100621344,-0.755715209114872,-0.793385527219839,-0.793854873492302,-0.499362362523687,-0.494626220744663,-0.325036483617063,0.145011241711818,0.117694450987421,0.0823539581064279,0.0743786548930217,0.0623747390429806,0.0842082587367297,0.101774036224137,0.0307827119323315,0.0357878953382637,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0,0,0,0,0,0,0.277209442884445,0.348638411758636,0.376856144382227,0.4767006955168,0.509098167207162,0.508183028441034,0.552277093176669,0.569573894178289,0.544946338615336,0.541833204306383,0,0,0.557930192095268,0.586036662202462,0.599566166526888,-0.474406975241642,-0.804681030695585,-0.78226727704446,-1.45619589836131,-0.985077500951633,-0.912367874807842,-0.918093803897308,-1.2663248156519,-1.27519096683343,-0.993906459070899,-0.740766572311623,-0.88159710172103,-0.651203715873952,-0.397789918050513,-0.39114763207995,-0.343639004223564,-0.533485460231156,-0.346936541705815,0.0269502423227003,0.158834803811384,0.00791267994226946,-0.181676920779635,-0.165042628665799,-0.0336252324425132,-0.171263222927867,-0.649028865770811,-0.888683246908051,-1.06604206097728,-1.56752851569656,-1.18141247243979,-0.841872092962957,-0.926580548239645,-0.922122204358809,-1.07423992570574,-1.08850937491143,-1.0506918037212,-1.27618670076755,-1.32020275410285,-1.06097289269569
"002122.SZ",-0.621564651062651,-0.672529385761022,-0.641353892239282,-0.712814069770332,-0.642590182524337,-0.614413327982081,-0.579196492935531,-0.794791711126258,-0.875150827000341,-1.06387213125974,-1.09170163709564,-1.06835408065164,-1.17287850803451,-1.02538491814511,-1.03172082319016,-0.845401995574255,-0.82060590106119,-0.751020691911776,-0.694354896922017,-0.624877073583798,-0.781920377647077,-0.765523096892191,-0.751914256813998,-0.696841640319219,-0.664299649721453,-0.324710677349213,-0.309587126136657,-0.0390388253952107,-0.000957225665030846,0.125475199207143,0.130752390408069,0.0565822372475444,0.148329016682394,-0.477483420166762,-0.629517335139354,-0.957060891884591,-1.088744134065,-1.49079619818771,-1.33356905763099,-1.25173577379896,-1.11191700741434,-0.863291578837894,-1.0798083133535,-0.651906321128332,-0.459892914096535,-0.411044513884426,-0.40528087452198,0.150534305176197,0.416298049353537,0.417031710203084,0.0823539581064279,0.0743786548930217,0.0623747390429806,0.0842082587367297,0.101774036224137,0.0307827119323315,0.0357878953382637,0.744937546846451,0.616316019706864,0.627610951256603,0.650016304003598,0.876733933304548,0.979657741709182,1.03745483714891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.601346364929661,-0.681611847552115,-1.68863888594702,-1.71149365895097,-1.69908947698654,-1.69093131430293,-1.64908331755516
"002123.SZ",-0.978284775845005,-1.14705138340171,-1.43019233352095,-0.677479885988347,-0.71296580314183,-0.775516300866835,-0.920387244012537,-1.04379261538319,-1.02317166856046,-1.53311811443109,-1.49336668061757,-1.37451497871056,-1.34082083683685,-1.17629628556231,-1.18941714469544,-1.11227272601281,-1.21576112987681,-1.15886064771633,-1.09876659281276,-1.2719781294908,-1.23639143563442,-1.14394278463643,-1.23563000239477,-1.26573277816338,-1.23955553335348,-1.28528212300592,-1.27127276971804,-1.35947770915327,-1.2571853802454,-1.13790089542552,-1.04964765007422,-0.841699254889163,-0.398657855983135,-0.568853845259873,-0.619244255141201,-0.657244010508173,-0.525124707979151,-0.641607906537202,-0.636962496811288,-0.468941684238652,-0.403568437594334,-0.546611542103256,-0.616901486003667,-0.518154970831739,-0.558258434230501,-0.555581497266746,-0.595608986013159,-0.622173112455091,-0.575066337983799,-0.510788096855902,-0.567856818661231,-0.825477136937415,-0.772547804260205,-0.752140311532618,-0.806774024997265,-0.82337407120625,-0.811690602190488,-0.425545006713179,-0.569338558123708,-0.565157599142996,-0.42800816398884,-0.550529235025699,-0.364294533077454,0.0166994885715814,0.0927173428556716,0.32343602888161,0.33760855390184,0.277209442884445,0.609102558214538,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,1.97974030498778,2.01704310771913,2.01612331182522,2.04388247998821,0,0,0,0,0,0,0,0,0,0,-0.133268770935513,0.272313834306498,0.448535653016564,0.243839825420398,-0.135096269808326,-0.273542815076886,-0.409873501487235,-0.66031071822267,-0.489923424078099,-0.667290544565989,-0.652310801615395,-0.668799189223639,-1.03112528613976,-1.01456113264016,-1.0104630312428,-1.07292991443216,-1.08174827607606,-1.08373318945534,-0.590646066190377,-0.997469981761555,-0.691658788229283,-0.51995044459111,-0.521189732402635,0.361269880485983,0.300400164874125,0.31189283909012,0.451427985102182,0.453305128640267,0.466115740365214,0.489580242446304
"002124.SZ",0.0201721578027315,-0.405644122746012,-0.459802839660701,-0.076618485246725,-0.114593498248703,-0.0908731696903004,-0.416102724702135,-0.575823810672242,-0.337042922144586,0.115293764700818,0.0817437898826976,-0.193780851607075,-0.483972220498376,-0.459594605882419,-0.359638268443359,-0.489574354989521,-0.227873057837757,-0.173319641041996,0.336869146998291,0.525582323678064,0.727180431861666,0.780660057643286,0.688706347346372,0.725642230905874,0.774098950395357,0.529130607678968,0.555860717259118,0.0609572757488019,0.0984202024681627,0.125475199207143,0.0724069527532372,0.0565822372475444,-0.568325909836478,-0.537495947890639,-0.475060676219751,-0.417498417901836,-0.0127923184381785,-0.832442653906254,0.100577535819415,0.107911208994535,0.147432303249653,0.165640751043773,0.216369686621861,0.197365215717885,0.207830667586783,0,0,0,0,0,0.0823539581064279,0.0743786548930217,0.0623747390429806,0.0842082587367297,0.101774036224137,0.0307827119323315,0,0.00797387389847077,0.00439488190734464,0.012018263352939,0.0340287244015414,0.12908429038666,0.180518586194608,0,0,0,0,0,0,0,0,-1.71254181461619,-0.207095856229928,-0.122215192062117,0.157243917201601,-0.147276442630461,-0.346705432956992,-0.126269247339086,-0.476924913526789,-0.26238546931897,-0.351306148333048,-0.333415516427571,-0.630997542701367,-0.599516711318045,-0.420012732839998,-0.63302015366793,-0.291293641047435,-0.20406171438228,-0.268251277128448,-0.104679844995708,-0.287006468800733,-0.334027996423269,-0.335485785694774,-0.674338234301008,-0.337316070904076,-0.573006581428052,-0.567819733298517,-0.267866739353923,-0.755429661716305,-0.795823797665507,-0.803096645287564,-0.562273639413023,-0.577008943833722,-0.653687062464742,-0.637091744040883,-0.547914076441856,-0.407306074600737,-0.410818972573068,-0.303819416249405,-0.471654391624867,-0.498668764568427,-0.287542033943583,-0.605815109605784,-0.608059192939137,-0.601346364929661,-0.592364805031074,-0.788444619393636,-0.389889948491434,-0.383918072145962,-0.20801707350261,-0.472862467836219
"002125.SZ",1.81725087207152,1.8183997357124,1.74562782820351,1.72596571697814,1.68070294607511,1.68927017710256,1.60121186094665,1.50428023453847,1.4924507672987,1.08923911444332,1.05096425385411,1.03620075403682,0.944051683491317,0.898437946803296,0.88503004593476,0,0,0,0,0,0,0,0,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,-0.242904812230834,-0.209998446577042,-0.177060345945427,-0.114601728916128,-0.0577901019133329,-0.0127923184381785,0.0453620718023559,0.100577535819415,-0.798520112867795,-0.797032456510351,-0.760324268648152,-0.755715209114872,0.197365215717885,0.207830667586783,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38457198175822,-0.16551383804581,0.12764914913553,0.14768088058586,0.107738702639225,0.110152895690158,0.448535653016564,0.0810380686591954,-0.791830390413793,-0.567819733298517,-0.646463125713068,-0.66031071822267,-0.459225675320207,-0.463581393483627,-0.562273639413023,-0.944445571775944,-1.03112528613976,0.542889457979498,0.544560961058671,1.24556061664518,1.25522216294543,1.25629412714566,0,0,0,0,0,0,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"002126.SZ",0,0.0391646489456704,-0.0187167060878593,0.524242915494896,0.483778806644424,0.50244860779576,0.424430310284261,0.290946880900509,0.57779540640991,-0.615250472085383,-0.645256369127011,-0.685739055068451,-0.769645549185621,-0.799102744053849,-0.857470744178804,-1.29018654630517,-1.26519999288795,-1.18433981197612,-0.694354896922017,-0.624877073583798,-0.540403404101552,-0.502408503876528,-0.726276812945027,-0.656218750788193,-0.623222271892343,-0.568738516610267,-0.655766263494967,-0.639540805820461,-0.597743917554207,-0.657285702052255,-0.65769946979236,-0.692045558299188,-0.657907775651337,-0.627604848376942,-0.114601728916128,-0.57163343130291,-0.525124707979151,-0.456215548467544,-0.513977696370119,-0.410023648317601,-0.392234860477214,-0.143075986521515,-0.107723417616766,-0.132951081977552,-0.126131291808984,-0.252035277993991,-0.494626220744663,-0.664784255130968,-0.804207819315887,-1.2290538658197,-1.25883988836152,-1.27540503285263,-0.842200064102399,-0.519811196237861,-0.369953929103693,-0.431924104502436,-0.423301214915665,-0.452628421694017,0.00439488190734464,0.012018263352939,0.0340287244015414,0.75206335534799,0.846401287527127,1.24160590686438,1.00831339973433,1.01772335322989,1.02553176751335,1.29639950449852,1.04314001186865,-0.312581809186288,-0.267476273667614,-0.601721823704513,-0.718070661030877,-0.712522421597533,-0.718957283873859,-0.285804073920874,-0.287414240643103,-0.126269247339086,0.00899908032645791,-0.0386033568851657,-0.0103548087098883,-0.216738385754778,-0.108809669982033,-0.23052233208079,-0.202703468170254,-0.236578715023599,0.0942189237726641,0.386193419305689,0.210889043164645,0.282612588221066,0.0798573225255399,-0.133268770935513,-0.306554523782714,-0.88159710172103,-0.773244013296143,-0.791830390413793,-0.567819733298517,-0.267866739353923,-0.422380139679767,-0.122627552974907,0.328711398126039,0.339179510084604,0.158139958433275,0.0204917901760732,0.0371427752800974,-0.16226812635109,-0.525469182821129,-0.649028865770811,-0.650447759896485,-0.24479976025897,-0.379811560242978,-0.239686102515013,-0.262356449547088,0.000313728705938503,0.120471455567972,-0.450394262142818,-0.452972222724741,-0.224540789397036,-0.297206726147246,-0.4420209407009,-0.766917680265953
"002127.SZ",0,0,-0.0187167060878593,-0.076618485246725,-0.114593498248703,-0.0908731696903004,-0.163872210843345,-0.31571979591847,-0.337042922144586,-0.615250472085383,-0.645256369127011,-0.685739055068451,-0.769645549185621,0.898437946803296,0.88503004593476,0.933736207349415,0.957770466245839,0.98225578834559,1.02435184294516,1.10072574216821,1.14970837718274,1.20834957814989,1.25459774082504,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,-2.03946779650425,-2.00145659914259,-1.97905813787052,-1.91689646543424,-1.85633168185585,-1.80604534448289,-1.71024737961486,-1.74327254575734,-1.70495143473012,-1.74149721627035,-1.68628928834008,-1.72780010485161,-1.78413627015756,-1.79554041457139,-1.73636886856981,-1.74602416878381,-1.75174884999684,-1.75342688034359,-1.67796997142207,-1.70590450385083,-1.72533292876785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36528173980743,0.243839825420398,0.521637850797142,0.138603795861781,0.186236973885806,-0.422380139679767,-0.661184548727387,-1.1426118970915,-1.19307453856658,-1.22009195432825,-0.99063491405759,-0.589801880652977,-0.586365578796946,-0.596310374799781,-0.78498559138487,-0.786582323903094,-0.649999227604347,-0.617525968893875,-0.598465658605227,-0.550272289992332,-0.416831700603008,-0.408765370420892,-0.288689224703704,-0.288236671945471,-0.796422863027479,-0.909809068185951,-0.949474193902768,-0.91394528648082
"002128.SZ",-0.578794177663054,-0.553854405473681,-0.0187167060878593,-0.076618485246725,-0.114593498248703,-0.0908731696903004,0.424430310284261,0.776389433278613,1.03521457068716,1.08923911444332,1.05096425385411,1.03620075403682,0.944051683491317,0.898437946803296,0.188029729889335,0.0441671058875799,-0.312523772921572,0.239373488907283,0.164998473011573,0.114716293247511,0.0229108526005022,0.0677871648628774,0.122645169471219,0.156580408651919,0.198670472738836,-0.324710677349213,0.12313679556123,-0.28929176503583,-0.249661857543022,-0.222418534685923,-0.2196706585699,-0.44250295978361,-0.747489641466196,-0.717713748863245,-0.655290149871563,-0.384764961146882,-0.50181241864057,-0.305759818481088,0.715132768008948,0.787734700391282,0.855780873069655,0.860114515812716,0.994037603211248,0.989965810068065,1.11836282442767,1.14991779830487,1.1738418098718,1.20744282619034,1.09423030273952,1.01552666219217,1.15530903528078,0.67422252572719,0.665364302819691,0.68822771371132,0.730681759599201,0.647663439603164,0.647845497128801,0.510398857930756,0.505057631016043,0.515685008001392,0.496065612791923,0.663093047840761,0.725331705466669,0.731228232575713,1.20968959225807,1.21623995092084,1.25483950538386,1.18306556964704,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,0,1.90126166365424,1.94386970744159,1.92939190110693,1.9237740713147,1.97974030498778,2.01704310771913,2.01612331182522,1.67953037491304,1.68797223623578,1.3531409220159,1.34814498585783,1.39082536965298,1.47057802270451,1.63580666047979,1.76337669722646,2.09222605950868,2.11313273298109,2.04484334381158,1.87504650636277,1.08263228769219,1.05314145062456,1.05736044803672,1.17837197140261,1.19810665174524,0,1.908966514576,1.8969611810969,1.91302536914393,1.91631694890274,1.94984144502326,1.94194399262067,1.25082154462479,-0.633581761835919,-0.643632291041522,-0.649028865770811,-0.888683246908051,-0.828344063583827,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-0.821815122271638,-0.83135387943268,-1.71149365895097,-1.32916052648008,-1.32020275410285,-1.28151430201799
"002129.SZ",0.673589978310861,0.829856721504805,0.687021107628687,0.22390235334802,0.0135906678760176,-0.0908731696903004,-0.516889025201344,-0.595663795002656,-0.794462086421835,-1.04137286871756,-1.06931152487229,-0.972786421246301,-1.05531887787287,-1.13861088222528,-1.14794562589074,-1.14198433400163,-1.11706124149127,-1.06613035602257,-0.850585339575943,-0.452316792008598,0.135641308412164,0.780660057643286,0.830136749616918,0.867822344264466,0.486384711567097,0.529130607678968,0.555860717259118,0.294398261431758,0.185440717470959,0.125475199207143,0.130752390408069,0.0138240382218371,0.0460265259218248,0.0482119052703306,0.110685113148636,0.167027595579482,-0.0127923184381785,-0.247298023748895,-0.513977696370119,-0.496315910158894,-0.482147905606366,-0.451607531082864,-0.561298229967525,-0.36874975879673,-0.364532450585806,0.119048119649963,0.130978903121313,0.150534305176197,0.145011241711818,0.117694450987421,0.0823539581064279,0.0743786548930217,0.0623747390429806,0,0,0.0307827119323315,0.0357878953382637,0.00797387389847077,0.00439488190734464,0.012018263352939,0,0,0,0.220850558287048,-1.80905152672844,-1.75963425119125,-1.72636748453655,-1.25157564953667,-1.21414646697678,-0.864256283283867,-0.862951814266124,-0.823885821886848,-0.779447727042247,-0.965482324552374,-0.976663519484289,-1.53192969272519,-1.53128540806733,-1.53048623757443,-1.54582943146178,-1.6295782383427,-1.6009507632187,-1.57724597289089,-1.57097957650022,-0.445804933736132,-0.0577581886355347,0.190155591025448,0.286859575539396,0.504244446043283,0.511875870191362,0.476142640332388,0.305856800957304,-0.133268770935513,-0.132966952310351,-0.156070144591433,-0.163042526185187,-0.135096269808326,-0.126271918109084,-0.0787010151688787,-0.0893306176432295,-0.122627552974907,-0.124066141679691,-0.11154706466421,1.26072548864249,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,0,1.26034212706517,0.286386534380216,-0.178807255406484
"002130.SZ",0,0,0,0,0,0,0,0,0,0,1.05096425385411,1.03620075403682,0.944051683491317,0.898437946803296,0.88503004593476,0.933736207349415,0.957770466245839,0.98225578834559,1.02435184294516,1.10072574216821,1.14970837718274,1.20834957814989,1.25459774082504,1.29453336875004,1.34935483402739,1.38297189270715,1.42130856065489,1.46195343888733,1.4907484425129,1.5170501347794,1.53244458631994,1.55365817204258,1.58145970598851,1.62493744597966,1.68769300760199,1.74075147802918,1.78046070760653,1.80097152321958,1.81867704183264,1.84046403760219,1.82461282363147,1.88497259960774,1.83625195687755,1.80812777358604,1.79430022754784,1.88169425845875,1.85613242650931,1.82130960036468,1.81240944431309,1.86343940245393,1.87061242006369,1.87409023855389,1.87152434533374,1.89644784761939,1.85245086114878,1.88142489494483,1.87214433635398,1.85019881535018,1.8401582953059,1.85879632706393,1.88199146320771,1.85279054213385,1.87169682405233,1.85405911601078,1.77620540774196,1.78158522493261,1.78239178080871,1.83004742075965,1.80723763191169,1.73794277338938,1.59307778700257,1.61991815811884,1.73443671791295,1.90126166365424,-1.49207599070515,-1.53192969272519,-1.53128540806733,-1.53048623757443,-1.54582943146178,-1.6295782383427,-1.6009507632187,-1.57724597289089,-1.57097957650022,0,0,0,0,0,0,0,-1.27519096683343,-1.3383061388092,-1.3485661923129,-1.36528173980743,-1.3834455004071,-1.44856451101926,1.19810665174524,1.24598893010454,-0.0893306176432295,-0.122627552974907,-0.124066141679691,-0.11154706466421,-1.49573833688055,-1.59742419637984,0,0,0,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,0,0,0,0,0,-1.71149365895097,1.26034212706517,1.27489716729771,1.29146880674219
