"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"002411.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67968,0.4669525,0.3272325,0.187855,0.1666525,0.1806275,0.2199825,0.174935,0.1243575,NA,0.10325,0.1119175,0.21097,0.2499825,0.3019225,0.21514,0.184005,0.186865,0.15572,0.1596875,0.2128275,0.2567525,0.3019725,0.263865,0.2128,0.14723,0.105865,0.2076025,0.2145925,0.19077,0.14301,0.1590225,0.181055,0.149035,0.1429925,0.13461,0.1460875,0.2359525,0.3897675,0.41251,0.315715,0.21779,0.23641,0.2541775,0.2084,0.221035,0.2021075,0.2467425,0.2064775,0.1964675,0.1684075,0.1555575,NA,NA,NA,NA,NA,NA,NA,0.355365,0.4501375,0.7481675,1.0417625,1.08449,1.1538625,0.82456,0.75088,0.44597,0.6154475,0.5870075,0.607835,0.3396025,0.2562,0.2449675,0.27198,0.231915,0.173285,0.1350175,0.127395,0.141545,0.155155,NA,0.1670825,0.2141975,0.180065,0.15114,0.0380875,0.04953,0.0487,0.0449175,0.018555,0.0087225,0.0073775,0.007905
"002412.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3613625,0.22162,0.1695775,0.1338125,0.102345,0.1022225,0.176435,0.18769,0.211775,0.155445,0.1220325,0.09465,0.1502275,0.2053225,0.2451,0.1879,0.215755,0.2594225,0.24067,0.3485025,0.40168,0.404725,0.269185,0.2504475,0.2256775,0.2763525,0.19451,0.21377,0.142675,0.1226325,0.094745,0.103685,0.12042,0.1388225,0.1703375,0.20363,0.2214075,0.172485,0.0974575,0.1661225,NA,0.2043675,0.2115475,0.21292,0.19237,0.213025,0.17504,0.1844025,0.114055,0.0700475,0.066585,0.08291,0.0789175,0.0855125,0.076055,0.105395,0.10539,0.09961,0.07132,0.183815,0.3177575,0.603715,NA,NA,NA,NA,NA,0.9799275,1.144115,1.0406375,0.5533,0.27099,0.2782475,0.2557075,0.1597125,0.10124,0.078165,0.065375,0.07716,0.09102,0.12254,0.0857125,0.06382,0.0318225,0.026195,0.0342875,0.03572,0.034615,0.02818,0.0305425,0.0207225,0.0232075,0.037175,0.042715
"002413.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282885,0.2252025,0.164225,0.124265,0.1249325,0.2127575,0.2235675,0.204845,0.1466825,0.17072,0.1368625,0.1233325,0.0677825,0.0886325,0.092205,0.114675,0.255755,0.2778225,0.30131,0.2057775,0.245835,0.2926275,0.272665,0.23033,0.14799,0.2179525,0.23168,0.2530675,0.3636825,0.4135175,0.37765,0.27807,0.2452625,0.1858925,0.1191125,0.102925,0.1150625,0.1269575,0.13504,0.1039275,0.108415,0.13321,0.187435,0.1539525,0.15621,0.1217625,0.1195075,0.081465,0.0698375,NA,NA,NA,0.1247925,0.389515,0.5511125,0.55087,0.351365,0.271385,0.3043875,0.4930625,NA,NA,NA,NA,NA,0.70329,0.6067425,0.7039125,0.61909,0.654945,0.5282875,0.4530975,0.368585,0.326805,0.1912275,0.1505025,0.07946,0.0497925,0.0695625,0.0959725,0.126725,0.0925625,0.1044775,0.10377,0.1111125,0.09275,0.071825,0.07613,0.0636325,0.0795025,0.0638225,0.0501825,NA
"002414.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12802,0.1304675,0.122435,0.1461025,0.23893,0.2799425,0.226955,0.1743525,0.1326625,0.1854275,0.1894425,0.21618,0.216925,0.180135,0.1778175,0.18944,0.192995,0.228925,0.268215,0.280245,0.225695,0.124115,0.103925,0.060225,0.146395,0.14766,0.1075725,0.0916775,0.1234025,0.1273375,0.15992,0.1690175,0.1398625,0.1339975,0.1742375,0.238915,0.31162,0.326945,0.2727875,0.2345525,0.3123025,0.323635,0.3053675,0.3679825,0.33359,0.3281275,0.2403125,0.175415,0.1981425,0.1942775,0.2065025,0.16448,0.1521925,0.220945,0.2204375,0.21241,0.1059525,0.2364325,NA,NA,NA,NA,0.589275,0.654205,0.655025,0.3253975,0.5295725,0.53743,0.6444925,0.36697,0.26741,0.2311925,0.2189925,0.1620925,0.0780975,0.053055,0.040275,0.06656,0.081605,0.0885825,0.0467475,0.050525,0.059855,0.084825,0.09411,0.1135025,0.12645,0.11594,0.09971,0.0755425,0.0606925,0.12082
"002415.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222905,0.1537525,0.136995,0.141165,0.19745,0.25525,0.2537325,0.21441,0.1660675,0.116645,0.12043,0.1110375,0.1167275,0.098205,0.121525,0.1182275,0.117275,0.0780575,0.0868175,0.1224375,0.14165,0.13706,0.0785425,0.0722725,0.0915775,0.1389525,0.1888075,0.163635,0.14157,0.08445,0.0817075,0.1340675,0.128025,0.17585,0.177205,0.20824,0.1853325,0.23377,0.2565775,0.243515,0.20028,0.1229975,0.1364525,0.1289475,0.1655425,0.17988,0.165955,0.120585,0.0752275,0.1061675,0.103,0.11736,0.075655,0.0731925,0.1148875,0.19825,0.222295,0.2215,0.18254,0.3217625,0.479445,NA,NA,0.627285,0.457725,0.3157675,0.1324,0.2474875,0.2652475,0.2970275,0.1619275,0.0866425,0.0574575,0.0895875,0.0864325,0.072765,0.0601325,0.0482325,0.0423625,0.03399,0.045735,0.040835,0.0565525,0.0989425,0.148315,0.1674375,0.123455,0.08149,0.104445,0.16759,0.184875,0.156085,0.1659
"002416.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287995,0.179245,0.1130675,0.11412,0.1188825,0.1235275,0.10704,0.1054275,0.0974775,0.0785575,0.0991875,0.1132975,NA,0.1583375,0.1858275,0.1800775,0.144695,0.13706,0.12127,0.136955,0.128375,0.16484,0.188705,0.1845325,0.17553,0.161075,0.16436,0.1677775,0.11483,0.0959625,0.0930875,0.210925,0.330245,0.379015,0.31451,0.2162675,0.23206,0.391445,0.411425,0.486945,0.680535,0.6726775,0.564955,0.3581525,0.35307,0.306405,0.2375775,0.2286975,0.1759825,0.15929,0.1339375,0.130225,0.10242,0.1092825,0.14985,0.167645,0.19062,0.23209,0.3000975,NA,NA,0.448975,0.7010575,0.80064,0.8396225,0.7385275,0.5378175,0.8594425,0.806505,0.88454,0.6303325,0.5673975,0.47203,0.328175,0.19816,0.1552025,0.106005,0.13258,0.1220975,0.15098,0.0892325,0.0863075,0.06714,0.10258,0.10654,0.1373625,0.12616,0.1212525,0.0951725,0.08281,0.0768225,0.07207,0.1219275
"002417.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3935825,0.2364225,0.191205,0.1294375,0.122775,0.1450425,0.1221075,0.113955,0.185835,0.2494075,0.284005,0.195605,0.209795,0.2012525,0.209655,0.202625,0.2679525,0.26912,0.3195275,0.291285,0.2688225,0.2066475,0.13679,0.109215,NA,0.120355,0.1810425,0.21791,0.199645,0.159965,0.136275,0.1739225,0.1871125,0.180235,0.1704325,0.15939,0.1798575,0.25288,0.365955,0.3318025,0.3040025,0.199245,0.18718,0.1984025,0.19865,0.1657175,0.100885,0.0883375,0.0910575,0.1263525,0.1353475,0.1785075,0.189525,0.224025,0.173315,0.251925,NA,NA,NA,NA,NA,0.245185,0.3381175,0.35642,0.3445225,0.2672625,0.2880975,0.3736725,0.360135,0.441295,0.361845,0.3242875,0.1989375,0.17012,0.150955,0.184025,0.1707575,0.1442975,0.0827225,NA,0.1493825,NA,NA,NA,NA,NA,0.2630975,0.224845,0.195165,0.1740625,0.17647,0.145375,0.1876275
"002418.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2262525,0.13429,0.112035,0.068465,0.1159975,0.157685,0.1632,0.124345,0.10115,0.0855275,0.07143,0.06993,0.093625,0.1203325,0.16126,0.1395775,0.132415,0.091165,0.106565,0.2252075,0.2658775,0.304665,0.18785,0.2327025,0.18645,0.16113,0.0791125,0.1116125,0.1004,0.1304225,0.11002,0.1208025,0.200405,0.1803625,0.1749475,0.0712425,0.0963025,0.16212,0.17921,0.1388525,0.08889,0.073185,0.09604,0.100945,0.1123425,0.102295,0.09047,0.075125,NA,0.1336175,0.1391525,0.1729925,0.1339975,0.1333625,0.2067125,0.298075,0.3345925,0.2478725,0.30374,0.3394225,0.56919,NA,NA,NA,NA,NA,0.6733,0.909115,0.876855,0.7047475,0.34324,0.311685,0.421545,0.4126575,0.2961225,0.1389575,0.1107425,0.0865475,0.0869125,0.0945275,0.07113,NA,NA,NA,NA,0.0908175,0.0804125,0.085535,0.0463175,0.0596575,0.0654875,0.048855,0.052385
"002419.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136565,0.07712,0.0942375,0.080065,0.117425,0.1320275,0.13036,NA,0.1335325,0.11568,0.0827325,0.0719575,0.1044125,0.1003625,0.1243175,0.131025,0.140445,0.0877,0.1123325,0.1400025,0.152165,0.1625475,0.12189,0.1147375,0.07206,0.1010475,0.1146625,0.1620675,0.1220325,0.152285,0.12299,0.13205,0.1351775,0.1089575,0.091765,0.070095,0.0718,0.0847825,0.100915,0.2663025,0.424955,0.4455475,0.2875175,0.1714775,0.2917025,0.2862275,0.2322975,0.0828875,0.0416325,0.02695,0.0391,0.07537,0.084635,0.11046,0.11966,0.1549775,0.15766,0.1119125,0.1462775,0.2675,0.4272175,0.7809225,0.8935825,0.8484725,0.6276375,0.4265875,0.2212725,0.304455,0.31155,0.341885,0.1558375,0.0994925,0.08752,0.07641,0.072815,0.050125,0.0438375,0.04248,0.2242775,0.272365,0.29185,0.1401575,0.0935025,0.09088,0.0747125,0.07022,0.0721075,0.066755,0.0644325,0.06523,0.1599275,0.191675,0.2446225
"002420.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246385,0.183255,0.1663625,0.132775,0.122565,0.1595925,0.11199,0.1217925,NA,0.059815,0.059225,0.0850375,0.1346725,0.121965,0.12305,0.0977225,0.0959875,0.1224875,0.1717525,0.19902,0.1843075,0.1578925,0.1410875,0.13902,0.156305,0.0904425,0.119165,0.179305,0.1663575,0.165225,0.1076925,0.12332,0.2562475,0.2921625,0.307835,0.1925025,0.2731275,0.31247,0.30718,0.167445,0.1040775,0.1107725,0.14422,0.1411325,0.1027925,0.0539325,0.046545,0.04393,0.0454775,0.03054,0.03064,0.0545375,0.1240975,0.1385225,0.161385,0.113135,0.1152825,0.0741175,0.1346575,0.18906,0.5571475,0.956215,1.08086,0.834415,0.5956475,0.3866075,0.2718375,0.42297,0.45062,0.439515,0.225335,0.201375,0.16775,0.141895,0.067255,0.05341,0.0333475,0.0672475,0.0762125,0.1018425,0.07695,0.065325,0.07116,0.0903575,0.134805,0.20418,0.132435,0.127155,0.047105,0.078015,0.091385,0.0796,0.1198475
"002421.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.693145,0.3786125,0.2874325,0.183995,0.1878625,0.2178475,0.1614425,0.156495,0.11531,0.0814525,0.05879,0.0858,0.165555,0.1779625,0.1793325,0.1863,0.22404,0.23557,0.2209425,0.2677675,0.2529575,0.2361775,0.1384425,0.18476,0.1543225,0.1377525,0.1690675,0.1842525,0.20547,0.1938075,0.2177425,0.2209325,0.214185,0.2386425,0.2462275,0.28694,0.261475,0.245425,0.18205,0.136495,0.1220875,0.124435,0.156155,0.1667975,NA,0.2150825,0.229615,0.20196,0.1316725,0.1619125,0.120785,0.1299025,0.09256,0.112965,0.239845,NA,NA,NA,NA,0.70793,0.9318675,1.247205,NA,1.19789,0.9624125,0.6605075,0.3086425,0.39322,0.402495,0.49806,0.3600725,0.29152,0.256875,0.19281,0.1887275,0.1526325,0.1876125,0.132795,0.155985,0.0959,0.1152175,0.08513,0.125515,0.142305,0.1384625,0.1221575,0.1440625,0.158885,0.1496725,0.1067125,0.083475,0.0676975,0.132435
"002422.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31527,0.2509875,0.2345625,0.18653,0.1594525,0.25861,0.2693975,0.2497675,0.22569,0.2041875,0.1757825,0.1117875,0.12263,0.1348675,0.0948275,0.0924925,0.0925375,0.10369,0.11621,0.1968225,0.201135,0.2203,0.12139,0.1350075,0.12675,0.11869,0.093865,0.08992,0.1066875,0.10538,0.110095,0.152115,0.1764,0.203005,0.16837,0.1338225,0.0930775,0.1317925,0.1283025,0.112395,0.106235,0.104355,0.1187075,0.1134075,0.1634775,0.140195,NA,0.1092375,0.05068,0.0889875,0.08467,0.116995,0.0878975,0.0922475,0.0758325,0.097805,0.1232125,0.1294575,0.151005,0.17979,0.2898975,0.4684125,0.6301325,0.599685,0.450545,0.228665,0.1240825,0.18703,0.1896075,0.1803775,0.08261,0.06902,0.0594975,0.0619125,0.04806,0.046455,0.0365,0.03896,0.0399675,0.03573,0.03472,0.0251675,0.0242275,0.0208475,0.021855,0.03465,0.0467325,0.047895,0.0627125,0.11672,0.210235,0.21687,0.22838
"002423.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3252725,0.2032975,0.1552975,0.0899175,0.07872,0.11448,0.1163425,0.131925,0.0952275,0.0702525,0.0642775,0.061045,0.239985,0.2771225,0.346435,0.2648225,0.261065,0.3476075,0.25049,NA,0.2166975,0.19761,0.1094525,0.12258,0.1066875,0.139085,0.1482025,0.44514,0.5729625,0.640485,0.42578,0.5835675,0.55456,0.4805725,0.31508,0.2406475,0.252245,0.2808125,0.3101925,0.3190975,0.2235825,0.19066,0.1504575,0.12488,0.1592875,0.1670975,0.1865125,0.175745,0.08162,0.196495,0.2350425,0.3480425,0.27441,0.2729725,0.2201,0.2515625,0.2344625,0.1335325,0.159345,0.310545,0.5873425,1.00409,1.2602375,1.235495,1.12456,0.82516,0.465085,0.625695,0.8333125,1.0784675,NA,0.4112975,0.20977,0.0998175,0.0812925,0.0837025,0.08262,0.08319,0.094855,0.11253,0.1152375,0.1114675,0.1865175,0.2389175,0.3250625,0.3524775,0.402105,0.35331,NA,NA,NA,NA,NA
"002424.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598895,0.38762,0.3428125,0.2546375,0.2306225,0.3388925,0.2560425,0.2079325,0.112365,0.1138,0.1349325,0.1431975,0.126135,0.14486,0.1423775,0.137745,0.13865,0.1329125,0.1733925,0.191115,0.184375,0.155275,0.0977075,0.101115,0.0986975,0.1115275,0.0926025,0.1023525,0.107445,0.2077025,0.2236025,0.1856425,0.1993025,0.164815,0.2534175,0.2527675,0.2499025,0.1514175,0.1604125,0.1300175,0.1564875,0.1767325,0.3944225,0.4204525,0.400215,0.293395,0.254885,0.237145,0.1206275,0.12543,0.1394125,0.186895,0.185645,0.1742675,0.2201925,0.20466,0.1844925,0.1261425,0.1702125,0.39912,0.6308375,1.0525475,1.1561575,1.02779,0.9233425,0.678775,0.435215,0.3775975,0.3285125,0.44843,0.259825,0.1532225,0.13734,0.1209675,0.1730625,0.1569225,0.1448525,0.0502825,0.0862875,0.084905,0.0914025,0.041,0.0412975,0.07379,0.0833775,0.0923175,0.0578425,0.0449225,0.1044675,0.1307725,0.127085,0.0515775,0.0807875
"002425.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5826225,0.2948325,0.2304675,0.1652625,0.18492,0.235625,0.2034175,0.234695,0.1773325,0.1381675,0.153055,0.1219175,0.12322,0.15451,0.148125,0.16597,0.1408375,0.145585,0.1710575,0.2028925,0.235965,0.2146725,0.15296,0.1577425,0.12944,0.09145,0.1109175,0.11603,0.089905,0.0767775,0.1314625,0.1712575,0.1900575,0.1557575,0.175525,0.14355,0.1164475,0.11173,0.117375,0.081865,0.0701825,0.05598,0.0766575,0.10835,0.1298625,NA,NA,NA,0.30447,0.387315,0.38599,0.32709,0.248255,0.2452825,NA,0.35846,0.397345,0.4336875,NA,NA,NA,NA,NA,0.595295,0.78139,0.948005,0.655495,0.71029,0.6337175,0.7719275,0.5734125,0.423465,0.3129325,0.3103975,0.2300025,0.1673125,0.1146825,0.0735575,0.071675,0.1248175,0.120785,0.1148725,0.09582,0.1206925,0.133815,0.11927,0.088875,0.0773475,0.049785,0.04494,NA,0.08419,0.0916375
"002426.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555575,0.32801,0.2562575,0.1400375,0.13635,0.188875,0.1682925,0.16142,0.09552,0.0753475,NA,0.086095,0.150675,0.1574225,0.1842625,0.128425,0.127545,0.1776325,0.197095,0.244255,0.1916575,0.1971775,0.1351975,0.1264675,0.0926575,0.0697575,0.075245,0.0827275,0.08001,0.104645,0.1079625,0.1112425,0.109465,0.1035675,0.14353,0.2899325,0.3727975,0.3401675,NA,0.1976025,0.228795,0.181025,0.1815475,0.1431575,0.2387225,0.228895,0.2446225,0.162465,0.1446175,0.0973125,0.1271675,NA,NA,NA,0.2024375,0.242435,0.2325725,0.2247125,0.2361875,0.3468525,0.6272,1.061535,NA,NA,1.1292725,0.8942775,0.34698,NA,0.34981,0.3596775,0.2985675,0.2361575,0.2786225,0.249325,0.176175,0.10943,0.0760975,0.0677,0.05884,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12528,0.13873,0.11647,0.0557925,0.06038
"002427.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6074625,0.3057225,0.3151725,0.236775,0.2603925,0.2772075,0.22645,0.21797,0.1699475,0.11933,0.110255,0.1044625,0.10683,0.085075,0.12979,0.1895175,0.1964725,NA,0.13424,0.1777075,0.1506,0.188035,0.1993275,0.24353,0.21504,0.153365,0.17627,0.182985,0.1433775,0.0993075,0.1521525,0.172815,0.16736,0.0886625,0.0667875,0.06453,0.08261,0.1465075,0.150755,0.11449,0.072555,0.06404,0.0925225,0.0808275,0.2500275,0.2727975,0.4232325,0.468915,0.506775,0.434975,0.3343675,0.2488275,0.14368,0.1370675,0.1495725,0.173225,0.152285,0.126345,0.16222,0.4231075,0.734705,0.8587875,1.1922425,1.153755,1.1734925,0.942765,0.60945,NA,NA,NA,0.70256,0.729195,0.71711,0.3424725,0.23598,0.2007775,0.17845,0.1489125,0.0615125,0.0628425,0.050735,0.0846675,0.100205,NA,NA,0.11215,0.0914075,0.0624075,0.0666925,0.08239,0.0983625,NA,NA
"002428.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7997675,0.518455,0.3702075,0.2548075,0.308715,0.4124325,0.3244825,0.351565,NA,0.3152725,0.2138525,0.11291,0.185695,0.2208025,0.1713,0.1109025,0.1054725,0.1639825,0.2442275,0.448035,0.386655,0.4223375,0.2510675,0.2523875,0.15554,0.14076,0.1755425,0.2720675,0.235215,0.2315575,0.1890225,0.1922225,0.1915925,0.1356075,0.172435,0.1670525,0.257735,0.2673175,0.31776,0.2171475,0.1385125,0.13049,0.1862925,0.212185,0.188865,0.1266275,0.1105675,0.1559375,0.144935,0.1520125,0.10807,0.1245725,0.112205,0.100895,0.157595,0.1869275,0.1844925,0.16524,0.1705025,0.22525,0.4679875,0.84837,1.08567,1.0439475,0.672365,0.6215925,0.3783875,0.5737375,0.4797025,0.5207525,0.290595,0.2363825,0.251855,0.2588375,0.1792,0.08934,0.0486625,0.0716525,0.072305,0.0996925,0.088195,0.0773675,0.0723475,0.0797825,0.08427,0.1673325,0.2082625,0.2635725,0.1887575,0.1539025,0.1485075,0.177785,0.2323675
"002429.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465605,0.3127875,0.2323375,0.11997,0.11127,0.1802675,0.187015,0.1710275,0.1303475,0.0771575,0.0668075,0.0775425,0.098515,0.1209575,0.1138225,0.09519,0.11704,0.1590875,0.2044075,0.2208575,0.22216,0.250725,0.223565,0.236365,0.18304,0.21705,0.1925875,0.2217925,0.1765475,0.1742175,0.1130825,0.111295,0.1473975,0.17505,0.2012475,0.227315,0.2478275,0.3021825,0.27227,0.31785,0.3418025,0.3262525,0.2726625,0.22598,0.295335,0.258235,0.249845,0.160145,0.15495,0.08903,0.0952575,0.06618,0.0828825,0.0749225,0.0846325,0.077065,0.095705,0.138685,0.2403475,NA,0.42572,NA,0.7578225,0.8983325,0.971515,0.5450675,0.35567,0.4095,0.447345,0.4751,NA,0.335305,0.2969675,0.2193725,0.11076,0.0742625,0.0788825,0.125505,0.1281225,0.11359,0.0698725,0.05665,0.058675,0.067795,0.08898,0.0912425,0.06973,0.0642625,0.0854775,0.1453775,0.1679725,0.1310475,0.1334
"002430.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6604275,0.3047725,0.242055,0.1376225,0.141635,0.1675075,NA,0.25269,0.2161575,0.15772,0.1011025,0.09208,0.11065,0.1237925,0.1467925,0.1309475,0.1611025,0.1270475,0.1384475,0.1563575,0.1515175,0.15952,0.1172875,0.109425,0.133245,0.1301925,0.1744075,0.2035275,0.2169525,0.2644875,0.249315,0.285675,0.2810875,0.2372225,0.25123,0.22564,0.2493725,0.1985275,0.174705,0.09262,0.082295,0.08985,0.108635,0.090765,0.0799725,0.077445,0.11769,0.0986675,0.0746725,0.029515,0.031815,0.042225,0.0647075,0.0706475,0.1154175,0.113255,0.10608,0.0957275,0.1581925,0.2882025,0.6216375,1.02255,1.1349975,0.9413625,0.6618725,0.411485,0.2100025,0.3768725,NA,0.3698875,0.27119,0.138155,0.22727,0.3160825,0.2558425,0.1433925,0.0722525,0.062055,0.0788025,0.0627225,0.2195525,0.2271125,0.27173,0.1374025,0.117835,0.14512,0.2935375,0.327265,0.3234425,0.3269425,0.374385,0.3950925,0.4101325
"002431.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9043225,0.51477,0.5439675,0.490485,0.5598025,0.5740975,0.329515,0.260365,0.2068175,0.18963,0.153835,0.1430725,0.16826,0.2529875,NA,0.1908925,0.2049975,NA,0.223555,0.3099675,0.273855,0.2369125,0.158115,0.171795,0.163875,0.1821925,0.2108875,0.180825,0.1563125,0.1291975,0.13599,0.133045,0.187865,0.2292,0.2789525,0.2443275,0.21496,0.23168,0.2018625,0.17563,0.1325075,0.142035,0.18856,0.15896,0.1500725,0.1053625,0.122615,0.1071125,0.0955775,0.05143,0.034605,0.0358925,0.0332325,0.03281,0.12086,0.1518275,0.1505075,0.0990425,0.16019,NA,0.50016,0.692825,NA,NA,NA,0.9640475,0.84599,0.76017,0.87607,0.837005,0.6987725,0.5732,0.455025,0.40664,0.2225925,0.1916675,0.1038375,0.0766775,0.064255,0.086095,0.0975475,0.0907925,0.3309175,0.43301,0.49105,0.25104,0.1449275,0.1362025,0.0917825,0.0640125,0.0648725,0.072895,0.1341075
"002432.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72906,0.3318575,0.2406025,0.1266575,0.2091325,0.266745,0.2464925,0.2874375,0.2282,0.205845,0.0917525,0.11458,0.156505,0.1998275,0.197805,0.26289,0.3159525,0.412275,0.4622775,0.5325725,0.4633975,0.3237975,0.16886,0.19118,0.1428975,0.1341025,0.0941425,0.118655,0.1973625,0.2718,0.2900375,0.2089325,0.15292,0.11825,0.1273375,0.372185,0.57236,0.651625,0.473135,0.3214875,0.2341975,0.254205,0.2650125,0.27073,0.4827925,0.586975,0.6969475,0.4166025,0.282575,0.1592925,NA,0.2109475,0.206285,0.2078475,0.247985,0.3619175,0.3941075,0.38678,0.3597925,0.367105,0.4973425,0.768405,0.9430925,1.025335,1.0170675,0.883445,0.5653675,0.6323875,0.57391,0.6558175,0.3735275,0.2557475,NA,0.28291,0.2898775,0.2378,0.17043,0.0805225,0.0831225,0.086685,0.087165,0.0525225,0.1006675,0.14141,0.1637375,0.10981,0.0826325,0.088615,0.27246,0.3374775,0.3523425,0.14009,0.218785
